text,label
"40 'COVID Patrol' motorcycles launched by Delhi Police in South District for patrolling and spreading awareness about #COVID19.  (ANI)

#CoronavirusOutbreak #CoronavirusPandemic pic.twitter.com/9E29yQuYUJ",1
"The Health ministry asserted that if dos and don'ts are followed, the peak in number of Covid-19 cases can be avoided.
#IndiaFightsCorona #CoronavirusCrisis #Covid19 https://www.indiatoday.in/india/story/216-districts-india-no-covid-coronavirus-case-till-now-health-ministry-1675911-2020-05-08 ",1
"Glen Sturtevant is ""against smaller class sizes.",0
"Last week Senator Obama's running mate said, get this, 'Raising taxes is patriotic.'",0
We've doubled our use of renewable energy.,0
Video shows Hillary Clinton being arrested.,0
"Planned Parenthood ""raked in more than $300 million in profits over the past four years.",0
Taxpayers subsidize 80 percent of each MARTA trip,0
"Video shows a ""man burning the Quran in Sweden.",0
"Just in: Entire world feels India has been able to successfully protect itself from COVID-19, States played major role in this, says PM #Modi. (PTI)",1
"When these same Republicans –- including Mr. Boehner –- were in charge, the number of earmarks and pet projects went up, not down.",1
Coronavirus: 'Living legend' doctor Alfa Saadu dies from Covid-19  https://bbc.in/3dMgI0T ,1
"Leonardo DiCaprio explains why he's moving to Casselberry, Florida.",0
"A self haircut would have been beyond the skillset of most people but no longer is it so under the COVID-19 lockdown.
#COVID19 #lockdown https://trib.al/VjtxMET ",1
"As the gradual reopening of the U.S. feeds momentum for a return of sports, some athletes must consider their own underlying health conditions that make them particularly susceptible to Covid-19.  https://nyti.ms/2Tx7cWR ",1
" While western countries have been busy fighting the new coronavirus, international terrorism has stopped.		",0
Uncertainty at Essendon after Conor McKenna returns negative Covid-19 result  https://www.theguardian.com/sport/2020/jun/24/afl-essendon-conor-mckenna-covid-19-test?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592989687 ,1
President Barack Obama met with Iranian president Hassan Rouhani.,0
 A Cuban vaccine cured 1.500 people infected with the new coronavirus.		,0
I remember landing under sniper fire.,0
The leader of Britain's COVID-19 test and trace programme said she hoped data on the numbers of people tested and contacts traced within 24 hours would be available from next week once it had been validated  https://reut.rs/2AB0Ten ,1
Says $6 billion projected to accumulate in the state's rainy day fund is already used.,0
"Hydroxychloroquine: Trump's Covid-19 'cure' increases deaths, global study finds  https://www.theguardian.com/science/2020/may/22/hydroxychloroquine-trumps-covid-19-cure-increases-deaths-global-study-finds?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590165883  pic.twitter.com/AMHRnlcc8y",1
"The merger of Georgia State University and Georgia Perimeter College will make GSU one of the largest universities in the nation, with more than 54,000 students.",1
"Says ""Karen Handel's office budget increased a whopping 42 percent.",0
"Only 15 percent of drug users are African-American, yet 74 percent of all drug offenders sentenced to prison are black",0
 Coronavirus can be spread through fruits and vegetables.		,0
"We knew Strom Thurmond had proposed"" the amendment that blocked Puerto Rico's use of Chapter 9 bankruptcy protection.",1
"Before we even passed health care, 4 millions kids got health insurance that didn't have it before, through the Children's Health Insurance Program.",0
We're in a situation right now where 80% of the country is living paycheck to paycheck.,0
 China is supplying the Quran to people to read after the coronavirus outbreak.		,0
"Says unions ""take away"" hard-earned money of teachers, firefighters and police officers to play politics.",0
"Says ""There are now Occupy Wall Street camps in hundreds of cities across the United States.",0
Coronavirus: what happens to people's lungs when they get Covid-19?  https://www.theguardian.com/world/2020/mar/21/coronavirus-what-happens-to-lungs-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584794548 ,1
There were two shooters in the 2017 Las Vegas mass shooting.,0
"Video shows Donald Trump at an Alabama rally on July 13, 2022.",0
"The people that went to school with (Barack Obama), they never saw him, they don't know who he is.",0
"Kohl's confirmed that they will be selling BLM merchandise"" but are not selling ""back the blue"" at this time.",0
NASA confirms earth will go dark for 6 days in December 2020.,0
"There's a hacking conference that's held every year in Las Vegas, where I think a 14- or 15-year old-girl from Florida hacked into a replica of Florida's election system in less than 15 minutes.",0
"Says ""Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregon's children.",1
Covid-19 outbreaks at Irish meat plants raise fears over worker safety  https://www.theguardian.com/environment/2020/may/01/covid-19-outbreaks-at-irish-meat-plants-raise-fears-over-worker-safety?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588389796 ,1
"Says Walker ""wants to get rid of"" students' ability to stay on their parents' health insurance.",0
The National Science Foundation spent $1.2 million paying seniors to play World of Warcraft to study the impact it had on their brain.,0
" ""The new Dane County lockdown policy... (has) effectively killed Badger football, hockey, and basketball for 2020.""		",0
"Says New Jersey U.S. Rep. Leonard Lance was ""rated among the most bipartisan in Congress.",1
" A video of a fight on a terrace of an establishment. It is shared with comments such as ""after the crowded terraces of yesterday, today comes the fights for a chair !!! Welcome to Spain !!!!"" or ""Welcome Phase 1. Terraces at 50% You have to fight for a chair !!"".		",0
Job growth and stock growth for the first two years of Trump are down from where they were (during the) last two years of Obama.,0
Says a photo shows Brett Kavanaugh passed out.,0
Half of UK health workers suffering stress because of Covid-19  https://www.theguardian.com/society/2020/apr/23/half-of-uk-health-workers-suffering-stress-because-of-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1587624372 ,1
"Says the state of Texas rates as ""unacceptable"" almost 500 of the state's 8,000 public schools.",1
" Man beaten in Deoria, India in lockdown time.		",0
"Says Joe Biden ""just announced on CNN he will completely shut down drilling for oil and natural gas on day one of his administration.",0
"Says Susan Collins ""voted against accountability for opioid makers"" and denied taking campaign money from a family who made its wealth selling OxyContin.",0
"Requiring photo ID would keep about 200,000 Missourians from voting.",0
"With 40 billion dollars, Elon Musk could have given each of the 330M people living in America a million dollars and still had $7B left over.",0
"Republican (small business tax cut) bill spends $80 million for better Google searches, not job creation",0
" Following the coronavirus pandemic, film star Salman Khan has given 200 ambulances to the India.		",0
"Says the Republican Party started in Ripon, Wis., ""to counter the Democrats' plans to expand slavery.",0
UK ditches quarantine for arrivals from low COVID-19 risk countries  https://uk.reuters.com/article/us-health-coronavirus-britain-quarantine-idUKKBN23X2VA?taid=5ef7bb8589f4230001063b4f&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/8yKc0OUvhj,1
The CDC has recommended mail in voting. That's what this whole pandemic is about: the election!,0
"Says that over the past 20 years, Texas public school spending rose 142 percent and per-pupil spending more than tripled when adjusted for inflation.",0
"A Trump television ad shows Mexicans swarming over ""our southern border.",0
"Peter Meijer voted to ""create the Adam Schiff-led January 6th Commission.",0
 Germany has sent China a bill of 130 billion for damages caused to the economy due to coronavirus.		,0
" ""Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.""		",0
"#AFWAFactCheck
A photo of a woman is going viral on social media with the claim that this is Dr Megha Vyas from Pune who died of Covid-19 while treating patients infected with #coronavirus
(@arjundeodia) https://www.indiatoday.in/fact-check/story/fact-check-woman-was-not-doctor-who-died-coronavirus-1671088-2020-04-25 ",1
Raising the debt limit is paying our old debts. It has nothing to do with new spending.,1
Australians stuck in Peru amid Covid-19 outbreak advised to book charter flight home  https://www.theguardian.com/australia-news/2020/mar/19/australians-stuck-in-peru-amid-covid-19-outbreak-try-to-raise-300000-for-charter-flight-home?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584591320 ,1
